id_avaliacao;data_avaliacao;mes_referencia;id_cliente;nota_nps;canal;dispositivo;categoria_compra;valor_pedido;uf;primeiro_pedido;arquivo_origem
202605-00746;2026-05-23;2026-05;C23836;8;app;iOS;Livros;35.8;DF;Nao;nps_ecommerce_2026-05.csv
202605-00762;2026-05-23;2026-05;C28356;10;site;Android;Livros;249.03;SP;Sim;nps_ecommerce_2026-05.csv
202605-00763;2026-05-23;2026-05;C26045;7;app;Android;Esporte;123.86;RJ;Sim;nps_ecommerce_2026-05.csv
202605-00028;2026-05-24;2026-05;C19164;7;site;Desktop;Esporte;64.28;PR;Sim;nps_ecommerce_2026-05.csv
202605-00031;2026-05-24;2026-05;C33798;3;app;iOS;Beleza;27.54;PR;Sim;nps_ecommerce_2026-05.csv
202605-00035;2026-05-24;2026-05;C34590;6;site;Android;Beleza;158.87;MG;Nao;nps_ecommerce_2026-05.csv
202605-00071;2026-05-24;2026-05;C21660;6;app;Android;Eletrônicos;79.36;PE;Nao;nps_ecommerce_2026-05.csv
202605-00087;2026-05-24;2026-05;C13550;8;app;Desktop;Mercado;104.74;MG;Nao;nps_ecommerce_2026-05.csv
202605-00158;2026-05-24;2026-05;C13611;8;app;Desktop;Moda;165.69;RJ;Nao;nps_ecommerce_2026-05.csv
202605-00165;2026-05-24;2026-05;C37003;8;app;iOS;Moda;64.87;PR;Sim;nps_ecommerce_2026-05.csv
202605-00175;2026-05-24;2026-05;C30964;8;app;Nao informado;Beleza;90.81;DF;Sim;nps_ecommerce_2026-05.csv
202605-00198;2026-05-24;2026-05;C10211;9;app;Android;Moda;422.95;RS;Sim;nps_ecommerce_2026-05.csv
202605-00229;2026-05-24;2026-05;C30068;9;marketplace;Desktop;Beleza;133.49;SP;Sim;nps_ecommerce_2026-05.csv
202605-00269;2026-05-24;2026-05;C13781;8;app;Android;Beleza;27.38;BA;Nao;nps_ecommerce_2026-05.csv
202605-00275;2026-05-24;2026-05;C13309;8;site;iOS;Beleza;133.19;CE;Sim;nps_ecommerce_2026-05.csv
202605-00279;2026-05-24;2026-05;C37354;6;marketplace;Android;Livros;61.86;CE;Sim;nps_ecommerce_2026-05.csv
202605-00291;2026-05-24;2026-05;C12436;8;site;Android;Casa E Decoração;181.06;PR;Nao;nps_ecommerce_2026-05.csv
202605-00319;2026-05-24;2026-05;C22898;10;app;Android;Livros;93.37;CE;Sim;nps_ecommerce_2026-05.csv
202605-00347;2026-05-24;2026-05;C23896;10;site;Android;Moda;35.75;BA;Nao;nps_ecommerce_2026-05.csv
202605-00397;2026-05-24;2026-05;C11199;7;site;Android;Moda;160.3;BA;Sim;nps_ecommerce_2026-05.csv
202605-00398;2026-05-24;2026-05;C14739;8;site;Android;Casa E Decoração;203.21;MG;Nao;nps_ecommerce_2026-05.csv
202605-00402;2026-05-24;2026-05;C31394;2;marketplace;iOS;Beleza;125.57;RS;Sim;nps_ecommerce_2026-05.csv
202605-00463;2026-05-24;2026-05;C21597;6;app;iOS;Casa E Decoração;107.01;BA;Nao;nps_ecommerce_2026-05.csv
202605-00467;2026-05-24;2026-05;C16535;10;app;Android;Beleza;88.79;DF;Nao;nps_ecommerce_2026-05.csv
202605-00492;2026-05-24;2026-05;C29819;5;app;Desktop;Beleza;135.86;CE;Sim;nps_ecommerce_2026-05.csv
202605-00533;2026-05-24;2026-05;C29769;7;site;Desktop;Moda;176.87;RJ;Nao;nps_ecommerce_2026-05.csv
202605-00570;2026-05-24;2026-05;C13915;10;app;iOS;Beleza;138.45;CE;Nao;nps_ecommerce_2026-05.csv
202605-00639;2026-05-24;2026-05;C34895;9;app;Android;Casa E Decoração;80.4;RS;Sim;nps_ecommerce_2026-05.csv
202605-00654;2026-05-24;2026-05;C17889;6;app;Android;Livros;427.99;BA;Nao;nps_ecommerce_2026-05.csv
202605-00661;2026-05-24;2026-05;C34594;9;app;Desktop;Mercado;382.55;MG;Sim;nps_ecommerce_2026-05.csv
202605-00798;2026-05-24;2026-05;C15862;8;site;Desktop;Moda;186.09;BA;Sim;nps_ecommerce_2026-05.csv
202605-00016;2026-05-25;2026-05;C16619;7;app;iOS;Moda;217.75;CE;Sim;nps_ecommerce_2026-05.csv
202605-00017;2026-05-25;2026-05;C37965;6;app;Android;Casa E Decoração;141.79;RS;Nao;nps_ecommerce_2026-05.csv
202605-00036;2026-05-25;2026-05;C37214;8;app;iOS;Moda;27.35;SP;Sim;nps_ecommerce_2026-05.csv
202605-00047;2026-05-25;2026-05;C31491;6;site;iOS;Beleza;206.55;MG;Nao;nps_ecommerce_2026-05.csv
202605-00049;2026-05-25;2026-05;C22616;6;marketplace;Android;Beleza;194.04;MG;Nao;nps_ecommerce_2026-05.csv
202605-00119;2026-05-25;2026-05;C18535;6;site;iOS;Moda;140.2;PE;Sim;nps_ecommerce_2026-05.csv
202605-00213;2026-05-25;2026-05;C36494;8;app;Android;Eletrônicos;208.58;PR;Sim;nps_ecommerce_2026-05.csv
202605-00214;2026-05-25;2026-05;C23764;8;site;iOS;Casa E Decoração;72.73;PE;Sim;nps_ecommerce_2026-05.csv
202605-00227;2026-05-25;2026-05;C31736;9;site;iOS;Beleza;201.3;BA;Sim;nps_ecommerce_2026-05.csv
202605-00308;2026-05-25;2026-05;C33092;10;site;Android;Mercado;226.41;RJ;Sim;nps_ecommerce_2026-05.csv
202605-00323;2026-05-25;2026-05;C17616;7;site;Android;Beleza;47.67;SP;Nao;nps_ecommerce_2026-05.csv
202605-00325;2026-05-25;2026-05;C28429;7;app;Android;Casa E Decoração;104.27;PR;Sim;nps_ecommerce_2026-05.csv
202605-00360;2026-05-25;2026-05;C15548;8;app;iOS;Casa E Decoração;108.61;SP;Nao;nps_ecommerce_2026-05.csv
202605-00374;2026-05-25;2026-05;C39519;8;app;iOS;Beleza;257.76;PR;Nao;nps_ecommerce_2026-05.csv
202605-00376;2026-05-25;2026-05;C14572;6;marketplace;iOS;Eletrônicos;304.41;SP;Sim;nps_ecommerce_2026-05.csv
202605-00381;2026-05-25;2026-05;C13139;10;site;iOS;Moda;308.57;PR;Nao;nps_ecommerce_2026-05.csv
202605-00392;2026-05-25;2026-05;C22565;10;marketplace;iOS;Eletrônicos;121.57;DF;Nao;nps_ecommerce_2026-05.csv
202605-00416;2026-05-25;2026-05;C35477;9;app;Desktop;Esporte;178.67;MG;Nao;nps_ecommerce_2026-05.csv
202605-00420;2026-05-25;2026-05;C25205;8;app;Android;Eletrônicos;571.79;BA;Nao;nps_ecommerce_2026-05.csv
202605-00433;2026-05-25;2026-05;C35939;8;site;iOS;Beleza;67.0;SP;Nao;nps_ecommerce_2026-05.csv
202605-00435;2026-05-25;2026-05;C18019;10;app;iOS;Livros;109.27;CE;Nao;nps_ecommerce_2026-05.csv
202605-00453;2026-05-25;2026-05;C24950;6;site;iOS;Beleza;182.71;SP;Nao;nps_ecommerce_2026-05.csv
202605-00457;2026-05-25;2026-05;C24156;4;app;iOS;Mercado;134.5;RJ;Nao;nps_ecommerce_2026-05.csv
202605-00469;2026-05-25;2026-05;C31607;7;marketplace;Desktop;Livros;507.48;SP;Nao;nps_ecommerce_2026-05.csv
202605-00474;2026-05-25;2026-05;C35228;5;site;Android;Livros;302.61;MG;Nao;nps_ecommerce_2026-05.csv
202605-00475;2026-05-25;2026-05;C24609;8;marketplace;iOS;Casa E Decoração;82.51;BA;Nao;nps_ecommerce_2026-05.csv
202605-00481;2026-05-25;2026-05;C12394;7;site;Android;Casa E Decoração;96.67;PR;Nao;nps_ecommerce_2026-05.csv
202605-00485;2026-05-25;2026-05;C36919;7;site;Android;Livros;302.56;PR;Sim;nps_ecommerce_2026-05.csv
202605-00498;2026-05-25;2026-05;C11277;5;app;Desktop;Mercado;34.63;CE;Nao;nps_ecommerce_2026-05.csv
202605-00503;2026-05-25;2026-05;C29611;7;app;iOS;Eletrônicos;275.95;PE;Sim;nps_ecommerce_2026-05.csv
202605-00515;2026-05-25;2026-05;C27986;8;app;iOS;Mercado;44.56;CE;Nao;nps_ecommerce_2026-05.csv
202605-00624;2026-05-25;2026-05;C15107;7;marketplace;Android;Mercado;149.62;SP;Sim;nps_ecommerce_2026-05.csv
202605-00645;2026-05-25;2026-05;C12863;7;app;iOS;Eletrônicos;142.92;PR;Nao;nps_ecommerce_2026-05.csv
202605-00675;2026-05-25;2026-05;C16330;10;app;iOS;Moda;73.82;PE;Nao;nps_ecommerce_2026-05.csv
202605-00681;2026-05-25;2026-05;C39812;8;app;Android;Beleza;85.08;CE;Sim;nps_ecommerce_2026-05.csv
202605-00703;2026-05-25;2026-05;C15415;4;marketplace;Android;Esporte;174.85;SP;Nao;nps_ecommerce_2026-05.csv
202605-00718;2026-05-25;2026-05;C19582;8;app;Android;Beleza;250.84;BA;Nao;nps_ecommerce_2026-05.csv
202605-00736;2026-05-25;2026-05;C33069;9;app;iOS;Beleza;89.91;DF;Sim;nps_ecommerce_2026-05.csv
202605-00799;2026-05-25;2026-05;C18923;8;app;iOS;Esporte;31.04;MG;Sim;nps_ecommerce_2026-05.csv
202605-00802;2026-05-25;2026-05;C11385;10;app;Android;Eletrônicos;235.59;SP;Nao;nps_ecommerce_2026-05.csv
202605-00002;2026-05-26;2026-05;C10693;8;app;iOS;Eletrônicos;45.44;RJ;Sim;nps_ecommerce_2026-05.csv
202605-00109;2026-05-26;2026-05;C17337;7;app;iOS;Livros;136.91;BA;Nao;nps_ecommerce_2026-05.csv
202605-00111;2026-05-26;2026-05;C22268;9;app;Android;Livros;135.62;MG;Nao;nps_ecommerce_2026-05.csv
202605-00115;2026-05-26;2026-05;C22845;8;site;Android;Casa E Decoração;280.92;SP;Sim;nps_ecommerce_2026-05.csv
202605-00122;2026-05-26;2026-05;C10719;8;app;Android;Livros;83.89;CE;Sim;nps_ecommerce_2026-05.csv
202605-00247;2026-05-26;2026-05;C34684;10;marketplace;Android;Casa E Decoração;59.72;RS;Nao;nps_ecommerce_2026-05.csv
202605-00248;2026-05-26;2026-05;C13578;6;marketplace;Desktop;Livros;162.64;SP;Nao;nps_ecommerce_2026-05.csv
202605-00316;2026-05-26;2026-05;C20607;6;site;Android;Casa E Decoração;50.47;RS;Nao;nps_ecommerce_2026-05.csv
202605-00340;2026-05-26;2026-05;C17596;8;app;iOS;Mercado;94.66;SP;Sim;nps_ecommerce_2026-05.csv
202605-00372;2026-05-26;2026-05;C30205;3;site;Android;Beleza;280.4;CE;Nao;nps_ecommerce_2026-05.csv
202605-00377;2026-05-26;2026-05;C21341;9;app;iOS;Eletrônicos;139.19;MG;Sim;nps_ecommerce_2026-05.csv
202605-00434;2026-05-26;2026-05;C25813;10;app;iOS;Livros;146.25;PR;Sim;nps_ecommerce_2026-05.csv
202605-00450;2026-05-26;2026-05;C11673;8;app;Android;Moda;112.79;DF;Nao;nps_ecommerce_2026-05.csv
202605-00493;2026-05-26;2026-05;C26610;6;app;iOS;Eletrônicos;174.08;RJ;Nao;nps_ecommerce_2026-05.csv
202605-00494;2026-05-26;2026-05;C23763;8;app;Desktop;Casa E Decoração;30.63;PE;Nao;nps_ecommerce_2026-05.csv
202605-00558;2026-05-26;2026-05;C36270;7;site;Android;Moda;159.46;BA;Nao;nps_ecommerce_2026-05.csv
202605-00561;2026-05-26;2026-05;C37075;8;site;Android;Livros;287.48;RJ;Sim;nps_ecommerce_2026-05.csv
202605-00635;2026-05-26;2026-05;C31918;9;marketplace;Android;Casa E Decoração;92.65;RJ;Sim;nps_ecommerce_2026-05.csv
202605-00644;2026-05-26;2026-05;C34971;7;app;iOS;Casa E Decoração;314.07;MG;Sim;nps_ecommerce_2026-05.csv
202605-00669;2026-05-26;2026-05;C32561;9;app;Android;Beleza;86.99;BA;Sim;nps_ecommerce_2026-05.csv
202605-00671;2026-05-26;2026-05;C19192;7;site;Android;Casa E Decoração;170.01;CE;Sim;nps_ecommerce_2026-05.csv
202605-00672;2026-05-26;2026-05;C30731;6;marketplace;Desktop;Livros;33.6;BA;Sim;nps_ecommerce_2026-05.csv
202605-00699;2026-05-26;2026-05;C13497;10;app;Desktop;Moda;86.73;PE;Nao;nps_ecommerce_2026-05.csv
202605-00713;2026-05-26;2026-05;C18758;7;site;Nao informado;Casa E Decoração;41.26;PR;Sim;nps_ecommerce_2026-05.csv
202605-00714;2026-05-26;2026-05;C10063;8;app;iOS;Esporte;565.3;CE;Nao;nps_ecommerce_2026-05.csv
202605-00715;2026-05-26;2026-05;C17586;8;site;Android;Casa E Decoração;116.72;CE;Nao;nps_ecommerce_2026-05.csv
202605-00727;2026-05-26;2026-05;C13532;4;marketplace;Desktop;Livros;57.06;DF;Nao;nps_ecommerce_2026-05.csv
202605-00743;2026-05-26;2026-05;C32963;5;app;iOS;Moda;39.71;CE;Sim;nps_ecommerce_2026-05.csv
202605-00055;2026-05-27;2026-05;C37961;10;app;Desktop;Beleza;242.21;MG;Sim;nps_ecommerce_2026-05.csv
202605-00059;2026-05-27;2026-05;C36663;7;app;Android;Beleza;103.47;SP;Sim;nps_ecommerce_2026-05.csv
202605-00201;2026-05-27;2026-05;C37778;4;marketplace;Desktop;Livros;206.49;PR;Nao;nps_ecommerce_2026-05.csv
202605-00223;2026-05-27;2026-05;C18237;9;app;Android;Mercado;472.88;RS;Sim;nps_ecommerce_2026-05.csv
202605-00265;2026-05-27;2026-05;C29093;8;marketplace;Android;Beleza;110.4;PE;Sim;nps_ecommerce_2026-05.csv
202605-00268;2026-05-27;2026-05;C28849;7;app;iOS;Moda;108.21;PR;Nao;nps_ecommerce_2026-05.csv
202605-00280;2026-05-27;2026-05;C26691;8;site;Desktop;Esporte;72.98;SP;Nao;nps_ecommerce_2026-05.csv
202605-00313;2026-05-27;2026-05;C35691;9;app;Android;Mercado;54.67;RJ;Nao;nps_ecommerce_2026-05.csv
202605-00344;2026-05-27;2026-05;C17009;8;site;Desktop;Mercado;116.43;SP;Nao;nps_ecommerce_2026-05.csv
202605-00382;2026-05-27;2026-05;C32110;10;site;Android;Beleza;51.62;RS;Sim;nps_ecommerce_2026-05.csv
202605-00384;2026-05-27;2026-05;C10052;7;app;Android;Eletrônicos;63.9;DF;Sim;nps_ecommerce_2026-05.csv
202605-00408;2026-05-27;2026-05;C25094;8;site;Android;Casa E Decoração;146.46;SP;Nao;nps_ecommerce_2026-05.csv
202605-00419;2026-05-27;2026-05;C24727;7;site;Desktop;Beleza;28.2;RS;Nao;nps_ecommerce_2026-05.csv
202605-00458;2026-05-27;2026-05;C15985;9;app;iOS;Moda;111.56;DF;Sim;nps_ecommerce_2026-05.csv
202605-00472;2026-05-27;2026-05;C14973;5;marketplace;Android;Esporte;216.22;PE;Sim;nps_ecommerce_2026-05.csv
202605-00499;2026-05-27;2026-05;C15160;7;app;iOS;Esporte;111.43;PE;Sim;nps_ecommerce_2026-05.csv
202605-00517;2026-05-27;2026-05;C13641;10;app;Android;Moda;55.98;CE;Nao;nps_ecommerce_2026-05.csv
202605-00556;2026-05-27;2026-05;C24383;8;marketplace;Android;Esporte;354.12;CE;Sim;nps_ecommerce_2026-05.csv
202605-00562;2026-05-27;2026-05;C11743;7;app;Android;Esporte;22.8;SP;Nao;nps_ecommerce_2026-05.csv
202605-00581;2026-05-27;2026-05;C22741;9;marketplace;Desktop;Livros;383.15;DF;Sim;nps_ecommerce_2026-05.csv
202605-00590;2026-05-27;2026-05;C37046;10;marketplace;Android;Esporte;156.41;SP;Sim;nps_ecommerce_2026-05.csv
202605-00594;2026-05-27;2026-05;C17483;1;marketplace;Desktop;Eletrônicos;78.19;PE;Sim;nps_ecommerce_2026-05.csv
202605-00597;2026-05-27;2026-05;C35533;6;app;Android;Livros;139.64;PR;Nao;nps_ecommerce_2026-05.csv
202605-00601;2026-05-27;2026-05;C39019;10;site;Desktop;Esporte;44.85;PE;Nao;nps_ecommerce_2026-05.csv
202605-00722;2026-05-27;2026-05;C32715;8;marketplace;Desktop;Eletrônicos;99.06;PR;Sim;nps_ecommerce_2026-05.csv
202605-00755;2026-05-27;2026-05;C30500;10;site;iOS;Casa E Decoração;91.72;PE;Nao;nps_ecommerce_2026-05.csv
202605-00757;2026-05-27;2026-05;C38407;9;app;Desktop;Beleza;139.71;SP;Nao;nps_ecommerce_2026-05.csv
202605-00771;2026-05-27;2026-05;C28044;9;app;iOS;Moda;68.22;PE;Nao;nps_ecommerce_2026-05.csv
202605-00785;2026-05-27;2026-05;C24489;7;site;Android;Livros;183.04;PE;Sim;nps_ecommerce_2026-05.csv
202605-00058;2026-05-28;2026-05;C15183;10;app;Android;Eletrônicos;340.65;SP;Sim;nps_ecommerce_2026-05.csv
202605-00120;2026-05-28;2026-05;C13388;5;site;Desktop;Eletrônicos;92.11;SP;Sim;nps_ecommerce_2026-05.csv
202605-00236;2026-05-28;2026-05;C33587;9;marketplace;iOS;Eletrônicos;21.3;SP;Sim;nps_ecommerce_2026-05.csv
202605-00239;2026-05-28;2026-05;C17218;10;app;iOS;Casa E Decoração;62.69;BA;Nao;nps_ecommerce_2026-05.csv
202605-00267;2026-05-28;2026-05;C38786;8;site;iOS;Beleza;128.25;RJ;Nao;nps_ecommerce_2026-05.csv
202605-00328;2026-05-28;2026-05;C13724;6;app;Android;Moda;49.44;CE;Nao;nps_ecommerce_2026-05.csv
202605-00341;2026-05-28;2026-05;C10008;10;app;Desktop;Eletrônicos;78.33;CE;Sim;nps_ecommerce_2026-05.csv
202605-00429;2026-05-28;2026-05;C27031;7;site;Desktop;Eletrônicos;109.38;PE;Nao;nps_ecommerce_2026-05.csv
202605-00446;2026-05-28;2026-05;C34289;5;app;iOS;Mercado;48.37;DF;Sim;nps_ecommerce_2026-05.csv
202605-00620;2026-05-28;2026-05;C35033;8;marketplace;Android;Casa E Decoração;102.93;DF;Sim;nps_ecommerce_2026-05.csv
202605-00627;2026-05-28;2026-05;C38490;5;app;Desktop;Casa E Decoração;109.79;SP;Nao;nps_ecommerce_2026-05.csv
202605-00650;2026-05-28;2026-05;C38209;7;app;iOS;Eletrônicos;58.68;SP;Sim;nps_ecommerce_2026-05.csv
202605-00662;2026-05-28;2026-05;C30715;8;site;Android;Beleza;151.13;PE;Sim;nps_ecommerce_2026-05.csv
202605-00720;2026-05-28;2026-05;C32293;8;app;iOS;Esporte;65.27;DF;Sim;nps_ecommerce_2026-05.csv
202605-00753;2026-05-28;2026-05;C36341;6;site;Android;Mercado;250.99;DF;Sim;nps_ecommerce_2026-05.csv
202605-00780;2026-05-28;2026-05;C23316;8;app;Android;Moda;70.56;PR;Sim;nps_ecommerce_2026-05.csv
202605-00783;2026-05-28;2026-05;C30154;6;site;iOS;Mercado;91.56;PE;Nao;nps_ecommerce_2026-05.csv
202606-00002;2026-06-01;2026-06;C34299;9;app;iOS;Mercado;81.0;RS;Sim;nps_ecommerce_2026-06.csv
202606-00010;2026-06-01;2026-06;C13070;9;site;iOS;Moda;173.41;CE;Sim;nps_ecommerce_2026-06.csv
202606-00013;2026-06-01;2026-06;C28390;7;app;iOS;Beleza;108.15;CE;Nao;nps_ecommerce_2026-06.csv
202606-00020;2026-06-01;2026-06;C34864;7;app;iOS;Casa E Decoração;97.64;RS;Sim;nps_ecommerce_2026-06.csv
202606-00104;2026-06-01;2026-06;C33661;8;marketplace;iOS;Livros;279.93;SP;Sim;nps_ecommerce_2026-06.csv
202606-00188;2026-06-01;2026-06;C13056;7;app;Desktop;Mercado;54.64;MG;Nao;nps_ecommerce_2026-06.csv
202606-00236;2026-06-01;2026-06;C25017;5;app;Android;Moda;73.83;PR;Sim;nps_ecommerce_2026-06.csv
202606-00250;2026-06-01;2026-06;C31884;5;site;Android;Livros;50.61;PR;Nao;nps_ecommerce_2026-06.csv
202606-00270;2026-06-01;2026-06;C20929;8;app;iOS;Beleza;42.17;CE;Sim;nps_ecommerce_2026-06.csv
202606-00340;2026-06-01;2026-06;C27036;8;site;iOS;Casa E Decoração;77.31;CE;Sim;nps_ecommerce_2026-06.csv
202606-00364;2026-06-01;2026-06;C19957;5;site;Android;Esporte;88.62;BA;Nao;nps_ecommerce_2026-06.csv
202606-00384;2026-06-01;2026-06;C11514;5;app;Android;Casa E Decoração;344.03;SP;Nao;nps_ecommerce_2026-06.csv
202606-00447;2026-06-01;2026-06;C21526;10;site;Android;Eletrônicos;23.99;RJ;Nao;nps_ecommerce_2026-06.csv
202606-00458;2026-06-01;2026-06;C22742;9;app;Desktop;Moda;35.92;DF;Nao;nps_ecommerce_2026-06.csv
202606-00465;2026-06-01;2026-06;C39718;6;app;Android;Esporte;151.72;PE;Nao;nps_ecommerce_2026-06.csv
202606-00468;2026-06-01;2026-06;C12750;10;marketplace;Android;Beleza;24.46;RS;Nao;nps_ecommerce_2026-06.csv
202606-00503;2026-06-01;2026-06;C20222;5;app;iOS;Beleza;62.27;RS;Sim;nps_ecommerce_2026-06.csv
202606-00591;2026-06-01;2026-06;C33200;4;app;Android;Eletrônicos;121.08;CE;Nao;nps_ecommerce_2026-06.csv
202606-00698;2026-06-01;2026-06;C31550;8;site;Desktop;Casa E Decoração;138.35;MG;Sim;nps_ecommerce_2026-06.csv
202606-00716;2026-06-01;2026-06;C28096;7;marketplace;Desktop;Casa E Decoração;222.01;BA;Sim;nps_ecommerce_2026-06.csv
202606-00817;2026-06-01;2026-06;C39455;9;site;Android;Esporte;217.12;SP;Sim;nps_ecommerce_2026-06.csv
202606-00031;2026-06-02;2026-06;C33911;6;marketplace;Android;Beleza;128.28;DF;Sim;nps_ecommerce_2026-06.csv
202606-00064;2026-06-02;2026-06;C17505;10;app;Android;Mercado;397.28;SP;Nao;nps_ecommerce_2026-06.csv
202606-00086;2026-06-02;2026-06;C38216;7;app;iOS;Livros;59.56;SP;Sim;nps_ecommerce_2026-06.csv
202606-00173;2026-06-02;2026-06;C23193;4;app;Android;Eletrônicos;24.04;PR;Nao;nps_ecommerce_2026-06.csv
202606-00186;2026-06-02;2026-06;C31369;8;marketplace;Android;Casa E Decoração;96.59;RJ;Nao;nps_ecommerce_2026-06.csv
202606-00195;2026-06-02;2026-06;C15394;5;marketplace;Android;Mercado;228.12;MG;Nao;nps_ecommerce_2026-06.csv
202606-00210;2026-06-02;2026-06;C11643;5;app;Android;Esporte;24.33;SP;Nao;nps_ecommerce_2026-06.csv
202606-00214;2026-06-02;2026-06;C26640;7;site;Desktop;Moda;53.6;RJ;Sim;nps_ecommerce_2026-06.csv
202606-00223;2026-06-02;2026-06;C30295;7;site;Android;Beleza;267.03;BA;Sim;nps_ecommerce_2026-06.csv
202606-00330;2026-06-02;2026-06;C13552;5;marketplace;Android;Beleza;275.67;SP;Sim;nps_ecommerce_2026-06.csv
202606-00403;2026-06-02;2026-06;C28265;10;site;Android;Mercado;58.41;RJ;Nao;nps_ecommerce_2026-06.csv
202606-00439;2026-06-02;2026-06;C16777;8;app;Desktop;Casa E Decoração;37.66;MG;Nao;nps_ecommerce_2026-06.csv
202606-00472;2026-06-02;2026-06;C18524;8;site;Desktop;Esporte;330.7;RS;Nao;nps_ecommerce_2026-06.csv
202606-00483;2026-06-02;2026-06;C21467;9;marketplace;Android;Moda;125.59;BA;Sim;nps_ecommerce_2026-06.csv
202606-00594;2026-06-02;2026-06;C28132;8;site;iOS;Livros;381.98;PE;Nao;nps_ecommerce_2026-06.csv
202606-00610;2026-06-02;2026-06;C14971;4;app;Android;Livros;181.93;PR;Nao;nps_ecommerce_2026-06.csv
202606-00625;2026-06-02;2026-06;C29976;6;app;Android;Eletrônicos;563.12;SP;Sim;nps_ecommerce_2026-06.csv
202606-00637;2026-06-02;2026-06;C17585;8;app;Desktop;Eletrônicos;115.54;SP;Sim;nps_ecommerce_2026-06.csv
202606-00664;2026-06-02;2026-06;C39144;5;app;iOS;Eletrônicos;23.69;DF;Nao;nps_ecommerce_2026-06.csv
202606-00692;2026-06-02;2026-06;C24903;5;app;iOS;Eletrônicos;199.76;RJ;Nao;nps_ecommerce_2026-06.csv
202606-00701;2026-06-02;2026-06;C16146;7;site;Android;Casa E Decoração;62.76;MG;Nao;nps_ecommerce_2026-06.csv
202606-00706;2026-06-02;2026-06;C16670;7;app;iOS;Moda;130.95;BA;Sim;nps_ecommerce_2026-06.csv
202606-00757;2026-06-02;2026-06;C20426;8;app;iOS;Moda;95.83;CE;Sim;nps_ecommerce_2026-06.csv
202606-00799;2026-06-02;2026-06;C20629;10;marketplace;Android;Casa E Decoração;58.46;PE;Nao;nps_ecommerce_2026-06.csv
202606-00008;2026-06-03;2026-06;C29349;6;app;Android;Casa E Decoração;116.68;RS;Sim;nps_ecommerce_2026-06.csv
202606-00034;2026-06-03;2026-06;C28089;10;marketplace;Android;Livros;190.14;PE;Sim;nps_ecommerce_2026-06.csv
202606-00040;2026-06-03;2026-06;C11501;8;app;Android;Moda;107.65;RS;Sim;nps_ecommerce_2026-06.csv
202606-00043;2026-06-03;2026-06;C38027;6;app;Desktop;Moda;157.54;CE;Sim;nps_ecommerce_2026-06.csv
202606-00068;2026-06-03;2026-06;C16913;7;site;iOS;Moda;48.31;BA;Nao;nps_ecommerce_2026-06.csv
202606-00085;2026-06-03;2026-06;C34765;6;site;Android;Livros;62.04;CE;Sim;nps_ecommerce_2026-06.csv
202606-00091;2026-06-03;2026-06;C22608;8;app;iOS;Mercado;28.4;SP;Sim;nps_ecommerce_2026-06.csv
202606-00126;2026-06-03;2026-06;C33983;7;marketplace;Desktop;Livros;91.66;MG;Sim;nps_ecommerce_2026-06.csv
202606-00128;2026-06-03;2026-06;C34923;6;app;Android;Mercado;84.74;SP;Nao;nps_ecommerce_2026-06.csv
202606-00150;2026-06-03;2026-06;C33194;10;marketplace;Android;Mercado;60.66;BA;Sim;nps_ecommerce_2026-06.csv
202606-00155;2026-06-03;2026-06;C26847;4;site;iOS;Eletrônicos;972.05;RS;Sim;nps_ecommerce_2026-06.csv
202606-00215;2026-06-03;2026-06;C37896;5;site;iOS;Livros;84.64;SP;Nao;nps_ecommerce_2026-06.csv
202606-00224;2026-06-03;2026-06;C23737;5;marketplace;Android;Mercado;173.02;RJ;Nao;nps_ecommerce_2026-06.csv
202606-00267;2026-06-03;2026-06;C30784;9;site;Desktop;Eletrônicos;35.79;CE;Sim;nps_ecommerce_2026-06.csv
202606-00321;2026-06-03;2026-06;C35340;1;site;Desktop;Moda;426.74;SP;Sim;nps_ecommerce_2026-06.csv
202606-00379;2026-06-03;2026-06;C36818;6;app;Android;Moda;316.92;RJ;Sim;nps_ecommerce_2026-06.csv
202606-00431;2026-06-03;2026-06;C14534;7;site;Android;Esporte;59.33;BA;Nao;nps_ecommerce_2026-06.csv
202606-00485;2026-06-03;2026-06;C35599;10;app;Desktop;Beleza;85.29;PE;Sim;nps_ecommerce_2026-06.csv
202606-00556;2026-06-03;2026-06;C17908;5;site;Android;Beleza;159.05;PR;Sim;nps_ecommerce_2026-06.csv
202606-00564;2026-06-03;2026-06;C19641;8;site;Android;Moda;186.95;DF;Sim;nps_ecommerce_2026-06.csv
202606-00608;2026-06-03;2026-06;C28907;8;app;iOS;Eletrônicos;15.03;CE;Sim;nps_ecommerce_2026-06.csv
202606-00613;2026-06-03;2026-06;C18132;9;app;Android;Esporte;466.85;RS;Nao;nps_ecommerce_2026-06.csv
202606-00630;2026-06-03;2026-06;C15146;6;app;iOS;Casa E Decoração;100.06;BA;Nao;nps_ecommerce_2026-06.csv
202606-00641;2026-06-03;2026-06;C32524;5;site;Android;Eletrônicos;172.08;MG;Nao;nps_ecommerce_2026-06.csv
202606-00652;2026-06-03;2026-06;C11954;7;app;iOS;Esporte;116.33;PR;Sim;nps_ecommerce_2026-06.csv
202606-00663;2026-06-03;2026-06;C29596;6;app;Desktop;Casa E Decoração;28.66;RJ;Sim;nps_ecommerce_2026-06.csv
